date,temp,dew_pt,hum,wind_spd,wind_gust,dir,vis,pressure,wind_chill,heat_index,precip,precip_rate,precip_total,cond,fog,rain,snow,hail,thunder,tornado
2017-10-29T22:30:00Z,8,3,71,25.9,NA,West,10,1006,4.3,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
2017-10-29T23:00:00Z,6,2,76,24.1,NA,West,10,1006,1.9,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
2017-10-29T23:30:00Z,6,2,76,22.2,NA,WNW,10,1007,2.1,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-10-30T00:00:00Z,7,0,49,18,NA,West,20,1008,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-30T00:00:00Z,8,2,66,29.6,53.7,West,10,1007,4,NA,NA,NA,NA,Light Rain Showers,0,1,0,0,0,0
2017-10-30T00:30:00Z,6,3,81,22.2,NA,West,10,1007,2.1,NA,NA,NA,NA,Light Rain,0,1,0,0,0,0
2017-10-30T01:00:00Z,7,3,76,24.1,NA,West,10,1007,3.2,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-10-30T01:30:00Z,6,3,81,31.5,NA,West,10,1007,1.3,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-10-30T02:00:00Z,5,2,81,22.2,NA,West,10,1007,0.8,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-10-30T02:30:00Z,6,2,76,25.9,46.3,West,10,1008,1.7,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-10-30T03:00:00Z,6,0,59,14.4,NA,West,25,1010,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-30T03:00:00Z,6,2,76,22.2,NA,West,NA,1008,2.1,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-30T03:30:00Z,7,1,66,14.8,NA,NW,NA,1009,4.3,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-30T04:00:00Z,7,1,66,29.6,NA,West,NA,1009,2.7,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-30T04:30:00Z,6,1,70,31.5,NA,West,10,1009,1.3,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-30T05:00:00Z,6,1,70,37,NA,West,10,1009,0.8,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-30T05:30:00Z,7,0,61,40.7,59.3,West,10,1010,1.9,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-30T06:00:00Z,6,-1,52,18,NA,West,20,1011,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-30T06:00:00Z,6,-2,57,33.3,NA,West,10,1011,1.1,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-30T06:30:00Z,6,-1,61,29.6,NA,WNW,10,1012,1.4,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-10-30T07:00:00Z,7,-1,57,31.5,NA,West,10,1012,2.6,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-10-30T07:30:00Z,8,-3,46,38.9,59.3,West,10,1013,3.4,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-10-30T08:00:00Z,8,-2,50,37,NA,WNW,10,1013,3.5,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-10-30T08:30:00Z,10,-2,43,37,57.4,West,10,1013,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-10-30T09:00:00Z,8,-3,33,18,NA,West,24,1014,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-30T09:00:00Z,9,-3,43,31.5,51.9,WNW,10,1014,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-10-30T09:30:00Z,8,-3,46,35.2,NA,West,10,1014,3.6,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-10-30T10:00:00Z,9,-3,43,31.5,50,WNW,10,1015,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-10-30T10:30:00Z,9,-3,43,33.3,51.9,WNW,10,1014,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-10-30T11:00:00Z,9,-4,40,35.2,NA,WNW,10,1014,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-10-30T11:30:00Z,8,-5,40,35.2,NA,West,10,1014,3.6,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-10-30T12:00:00Z,8,-3,33,18,NA,West,24,1015,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-10-30T12:00:00Z,11,-2,41,33.3,NA,West,10,1014,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-10-30T12:30:00Z,10,-2,43,29.6,NA,West,10,1015,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-10-30T13:00:00Z,9,-4,40,25.9,NA,WNW,10,1015,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-10-30T13:30:00Z,8,-6,37,29.6,50,West,10,1015,4,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-10-30T14:00:00Z,9,-3,43,22.2,NA,NW,10,1016,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-10-30T14:30:00Z,9,-4,40,25.9,NA,WNW,10,1016,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-10-30T15:00:00Z,9,-4,40,16.7,NA,WNW,10,1016,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-10-30T15:30:00Z,8,-5,40,24.1,NA,West,10,1016,4.5,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-10-30T16:00:00Z,8,-5,40,18.5,NA,West,10,1017,5,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-30T16:30:00Z,6,-4,49,16.7,NA,West,10,1017,2.8,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-30T17:00:00Z,6,-4,49,14.8,NA,West,10,1018,3,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-30T17:30:00Z,6,-4,49,16.7,NA,West,10,1018,2.8,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-30T18:00:00Z,7,-5,43,13,NA,NW,10,1019,4.5,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-30T18:30:00Z,6,-5,46,20.4,NA,West,10,1019,2.3,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-30T19:00:00Z,6,-5,46,16.7,NA,West,10,1019,2.8,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-30T19:30:00Z,6,-4,49,9.3,NA,North,10,1019,4,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-10-30T20:00:00Z,6,-5,46,18.5,NA,West,10,1020,2.5,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-30T20:30:00Z,6,-4,49,24.1,NA,West,NA,1020,1.9,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-30T21:00:00Z,6,-7,28,18,NA,WNW,20,1022,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-10-30T21:00:00Z,6,-4,49,24.1,NA,West,NA,1020,1.9,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-30T21:30:00Z,6,-3,53,20.4,NA,West,NA,1020,2.3,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-30T22:00:00Z,5,-4,53,20.4,NA,West,NA,1021,1,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-30T22:30:00Z,5,-4,53,22.2,NA,West,NA,1021,0.8,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-30T23:00:00Z,5,-4,53,29.6,NA,West,10,1021,0.1,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-30T23:30:00Z,5,-3,57,27.8,NA,West,10,1021,0.3,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-31T00:00:00Z,5,-4,40,14.4,NA,WNW,20,1022,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-10-31T00:00:00Z,6,-3,53,27.8,NA,West,10,1021,1.6,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-31T00:30:00Z,6,-3,53,24.1,NA,West,NA,1021,1.9,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T01:00:00Z,5,-3,57,22.2,NA,West,NA,1021,0.8,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T01:30:00Z,5,-3,57,20.4,NA,West,NA,1021,1,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T02:00:00Z,5,-3,57,18.5,NA,West,NA,1021,1.3,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T02:30:00Z,5,-2,61,27.8,NA,West,10,1022,0.3,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-31T03:00:00Z,4,-5,40,18,NA,WNW,20,1024,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-10-31T03:00:00Z,5,-3,57,31.5,NA,West,NA,1022,-0,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T03:30:00Z,4,-3,61,20.4,NA,West,NA,1022,-0.2,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T04:00:00Z,3,-5,56,29.6,NA,West,NA,1022,-2.5,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T04:30:00Z,3,-5,56,25.9,NA,West,NA,1022,-2.1,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T05:00:00Z,4,-3,61,24.1,NA,West,NA,1023,-0.6,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T05:30:00Z,4,-4,56,20.4,NA,West,NA,1023,-0.2,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T06:00:00Z,3,-6,38,21.6,NA,NW,25,1025,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-10-31T06:00:00Z,3,-5,56,22.2,NA,West,NA,1023,-1.7,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T06:30:00Z,4,-4,56,24.1,NA,West,NA,1024,-0.6,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T07:00:00Z,5,-4,53,33.3,NA,West,NA,1024,-0.2,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T07:30:00Z,7,-3,49,25.9,NA,WNW,NA,1024,3,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T08:00:00Z,6,-4,49,27.8,NA,WNW,NA,1024,1.6,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T08:30:00Z,6,-5,46,24.1,NA,West,NA,1024,1.9,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T09:00:00Z,6,-8,22,10.8,NA,West,27,1025,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-10-31T09:00:00Z,6,-5,46,27.8,NA,West,NA,1024,1.6,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T09:30:00Z,8,-4,43,24.1,NA,WNW,NA,1024,4.5,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T10:00:00Z,8,-4,43,24.1,NA,WNW,NA,1024,4.5,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T10:30:00Z,8,-5,40,27.8,NA,West,NA,1024,4.2,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T11:00:00Z,8,-6,37,25.9,NA,WNW,NA,1023,4.3,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T11:30:00Z,8,-6,37,24.1,NA,WNW,10,1023,4.5,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-31T12:00:00Z,8,-6,26,7.2,NA,West,27,1024,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-10-31T12:00:00Z,9,-6,34,22.2,NA,WNW,10,1023,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-31T12:30:00Z,9,-5,37,25.9,NA,WNW,10,1023,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-31T13:00:00Z,9,-5,37,25.9,NA,WNW,NA,1023,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T13:30:00Z,9,-5,37,24.1,NA,WNW,NA,1023,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T14:00:00Z,9,-6,34,25.9,NA,WNW,NA,1023,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T14:30:00Z,8,-6,37,22.2,NA,West,NA,1023,4.6,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T15:00:00Z,7,-8,21,7.2,NA,West,27,1024,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-10-31T15:00:00Z,8,-5,40,18.5,NA,WNW,NA,1023,5,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T15:30:00Z,8,-5,40,18.5,NA,West,10,1023,5,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-31T16:00:00Z,7,-4,46,16.7,NA,West,10,1023,4,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-10-31T16:30:00Z,7,-5,43,16.7,NA,West,10,1023,4,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-10-31T17:00:00Z,5,-4,53,20.4,NA,West,10,1023,1,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-10-31T17:30:00Z,6,-4,49,20.4,NA,West,NA,1024,2.3,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T18:00:00Z,5,-4,41,7.2,NA,NW,20,1025,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-10-31T18:00:00Z,6,-4,49,24.1,NA,West,NA,1024,1.9,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T18:30:00Z,6,-3,53,18.5,NA,West,NA,1024,2.5,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-10-31T19:00:00Z,5,-3,57,18.5,NA,West,10,1024,1.3,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-31T19:30:00Z,6,-3,53,13,NA,WNW,10,1025,3.3,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-31T20:00:00Z,4,-2,65,9.3,NA,NNE,10,1025,1.7,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-10-31T20:30:00Z,4,-2,65,5.6,NA,NNW,10,1025,2.8,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-10-31T21:00:00Z,5,-2,47,10.8,NA,West,20,1026,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-10-31T21:00:00Z,6,0,66,5.6,NA,North,10,1025,5,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-10-31T21:30:00Z,6,0,66,5.6,NA,NNW,10,1025,5,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-10-31T22:00:00Z,5,-1,65,5.6,NA,WNW,10,1025,3.9,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-10-31T22:30:00Z,6,-1,61,7.4,NA,NW,10,1025,4.5,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-10-31T23:00:00Z,6,-1,61,5.6,NA,North,10,1025,5,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-10-31T23:30:00Z,5,-1,65,7.4,NA,NNW,10,1025,3.3,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-11-01T00:00:00Z,5,-2,48,7.2,NA,NW,20,1026,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-11-01T00:00:00Z,7,1,66,7.4,NA,WNW,10,1025,5.7,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-11-01T00:30:00Z,8,0,57,11.1,NA,West,10,1024,6.1,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-11-01T01:00:00Z,6,-1,61,14.8,NA,West,10,1024,3,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-11-01T01:30:00Z,6,-1,61,14.8,NA,West,10,1025,3,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-11-01T02:00:00Z,6,-1,61,13,NA,WNW,10,1025,3.3,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-11-01T02:30:00Z,6,-1,61,16.7,NA,WNW,10,1025,2.8,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-11-01T03:00:00Z,5,-2,53,7.2,NA,West,20,1026,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-11-01T03:00:00Z,6,-1,61,14.8,NA,WNW,10,1025,3,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-11-01T03:30:00Z,5,-1,65,11.1,NA,WNW,10,1025,2.5,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-11-01T04:00:00Z,4,-3,61,13,NA,WNW,10,1024,0.9,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-11-01T04:30:00Z,4,-3,61,13,NA,WNW,10,1025,0.9,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-11-01T05:00:00Z,5,-1,65,13,NA,WNW,10,1025,2.1,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-11-01T05:30:00Z,5,-1,65,14.8,NA,West,10,1025,1.8,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-11-01T06:00:00Z,4,-2,50,10.8,NA,WNW,15,1027,NA,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-11-01T06:00:00Z,5,-1,65,16.7,NA,West,10,1025,1.5,NA,NA,NA,NA,Overcast,0,0,0,0,0,0
2017-11-01T06:30:00Z,5,-1,65,16.7,NA,West,10,1026,1.5,NA,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2017-11-01T07:00:00Z,6,0,66,18.5,NA,West,10,1026,2.5,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-11-01T07:30:00Z,6,0,66,20.4,NA,West,10,1026,2.3,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-11-01T08:00:00Z,7,-1,57,16.7,NA,West,10,1026,4,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-11-01T08:30:00Z,6,-2,57,16.7,NA,West,NA,1026,2.8,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-01T09:00:00Z,7,-3,37,7.2,NA,SW,22,1027,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-11-01T09:00:00Z,8,-2,50,13,NA,West,10,1026,5.8,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-11-01T09:30:00Z,9,-2,46,11.1,NA,Variable,10,1026,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-11-01T10:00:00Z,9,-2,46,13,NA,West,10,1026,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-11-01T10:30:00Z,9,-3,43,13,NA,West,10,1025,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-11-01T11:00:00Z,10,-2,43,13,NA,WSW,10,1025,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-11-01T11:30:00Z,10,-2,43,14.8,NA,West,10,1024,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-11-01T12:00:00Z,10,-4,27,7.2,NA,SW,25,1025,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-11-01T12:00:00Z,10,-3,40,16.7,NA,West,10,1024,NA,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-11-01T12:30:00Z,10,-3,40,14.8,NA,West,NA,1024,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-01T13:00:00Z,9,-3,43,18.5,NA,West,NA,1024,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-01T13:30:00Z,10,-3,40,16.7,NA,West,NA,1024,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-01T14:00:00Z,9,-3,43,18.5,NA,West,NA,1024,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-01T14:30:00Z,9,-2,46,16.7,NA,West,NA,1024,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-01T15:00:00Z,8,-3,33,7.2,NA,West,25,1024,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-11-01T15:00:00Z,10,-1,47,14.8,NA,West,NA,1024,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-01T15:30:00Z,9,-1,50,14.8,NA,WNW,NA,1024,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-01T16:00:00Z,8,-1,53,11.1,NA,WNW,NA,1024,6.1,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-01T16:30:00Z,8,-1,53,13,NA,WNW,NA,1024,5.8,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-01T17:00:00Z,7,-1,57,9.3,NA,WNW,NA,1024,5.2,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-01T17:30:00Z,6,0,66,9.3,NA,West,NA,1024,4,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-01T18:00:00Z,4,-2,51,3.6,NA,SE,22,1026,NA,NA,NA,NA,NA,,0,0,0,0,0,0
2017-11-01T18:00:00Z,6,0,66,9.3,NA,West,NA,1024,4,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-01T18:30:00Z,7,0,61,5.6,NA,SW,NA,1024,6.2,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-01T19:00:00Z,4,-1,70,3.7,NA,Variable,NA,1025,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-01T19:30:00Z,2,-1,81,3.7,NA,Variable,NA,1025,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-01T20:00:00Z,2,-1,81,5.6,NA,NE,NA,1025,0.5,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-01T20:30:00Z,1,-2,81,3.7,NA,Variable,NA,1025,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-01T21:00:00Z,-0,-3,80,3.6,NA,SE,22,1028,NA,NA,NA,NA,NA,Scattered Clouds,0,0,0,0,0,0
2017-11-01T21:00:00Z,1,-1,87,1.9,NA,Variable,NA,1025,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-01T21:30:00Z,0,-3,80,5.6,NA,SE,9,1025,-1.8,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-11-01T22:00:00Z,0,-2,87,9.3,NA,SSE,8,1025,-3.1,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-11-01T22:30:00Z,1,-1,87,9.3,NA,SE,8,1025,-1.9,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-11-01T23:00:00Z,-1,-2,93,5.6,NA,SE,NA,1025,-3,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-01T23:30:00Z,-1,-3,86,5.6,NA,SSE,NA,1025,-3,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-02T00:00:00Z,-1,-3,81,3.6,NA,South,20,1028,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-02T00:00:00Z,-1,-3,86,5.6,NA,SSE,NA,1024,-3,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-02T00:30:00Z,-1,-2,93,5.6,NA,SSE,NA,1024,-3,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-02T01:00:00Z,-2,-3,93,5.6,NA,SSE,NA,1024,-4.1,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-02T01:30:00Z,-3,-4,93,3.7,NA,SE,NA,1024,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-02T02:00:00Z,-1,-1,100,5.6,NA,SSE,NA,1024,-3,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-02T02:30:00Z,-1,-2,93,7.4,NA,SE,NA,1024,-3.7,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-02T03:00:00Z,-2,-3,83,7.2,NA,SW,20,1027,NA,NA,NA,NA,NA,,0,0,0,0,0,0
2017-11-02T03:00:00Z,-3,-3,100,3.7,NA,ENE,NA,1024,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-02T03:30:00Z,-2,-3,93,3.7,NA,Variable,NA,1023,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-02T04:00:00Z,-3,-3,100,0,NA,North,NA,1023,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-02T04:30:00Z,-2,-3,93,0,NA,North,NA,1023,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-02T05:00:00Z,-3,-4,93,1.9,NA,Variable,8,1023,NA,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-11-02T05:30:00Z,-2,-3,93,3.7,NA,NE,6,1023,NA,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-11-02T06:00:00Z,-2,-2,100,5.6,NA,East,6,1023,-4.1,NA,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2017-11-02T06:30:00Z,-1,-2,93,5.6,NA,East,7,1024,-3,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-11-02T07:00:00Z,-1,-3,86,1.9,NA,Variable,8,1023,NA,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-11-02T07:30:00Z,3,0,81,3.7,NA,Variable,8,1023,NA,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-11-02T08:00:00Z,4,-1,70,3.7,NA,Variable,8,1023,NA,NA,NA,NA,NA,Unknown,0,0,0,0,0,0
2017-11-02T08:30:00Z,7,1,66,3.7,NA,Variable,NA,1023,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-02T09:00:00Z,6,-1,51,0,NA,,20,1024,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-02T09:00:00Z,8,1,62,3.7,NA,Variable,NA,1023,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-02T10:00:00Z,8,-1,53,5.6,NA,South,NA,1021,7.3,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-02T10:30:00Z,10,0,50,5.6,NA,SSW,NA,1021,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-02T11:00:00Z,11,0,47,1.9,NA,Variable,NA,1020,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-02T11:30:00Z,12,1,47,3.7,NA,Variable,NA,1020,NA,NA,NA,NA,NA,Clear,0,0,0,0,0,0
2017-11-02T12:00:00Z,12,1,35,3.6,NA,North,20,1020,NA,NA,NA,NA,NA,,0,0,0,0,0,0
